time,block,txnIndex,txnHash,borrowRate,borrowRateMode,value,currency
1680069820,15937295,133,0x23f2d0b891fed57814da93f06d32a7964a3873feebc47f5d3d63b8926963e982,0.01734339726765767,2,2260000000000000000000,0x0000000000085d4780B73119b644AE5ecd22b376
1680069880,15937324,122,0xb025003746f5e79007feaa74253fb45ffd3f4d0e0619917674ca8658c93a2789,0.017347551866109895,2,1165000000000000000000,0x0000000000085d4780B73119b644AE5ecd22b376
1680069970,15937345,30,0x61fe2c1e3b558d4feaa3dec9d36c8ee0d9d3f22e968dbc51cb15c38235b0e020,0.22310366411719545,2,8000.0,USDT
1680069990,15937355,27,0x8d52bef94e431774149ee872d3f187c802eed353a0d40f5cb75b076c023a345f,0.02064695011375799,2,50000000000000000000000,0x57Ab1ec28D129707052df4dF418D58a2D46d5f51
1680070000,15937364,82,0x9047888c3f673c470d39820c96d0362b5d25a6cd36f7e4954363f3bf72013ef3,0.22122730629902468,2,62000.0,USDT
1680070020,15937372,87,0x4298e957a2093105dd397307d9255f4c25e4b42c4819d0916d1c64f8da3d870c,0.022083915455645357,2,100000000000000000000000,0x57Ab1ec28D129707052df4dF418D58a2D46d5f51
1680070030,15937375,123,0x037037eb38d4219d74398e899d121301521f2a29315af19fde6b06d950c17530,0.027127107249930813,2,400000000000000000000,DAI
1680070060,15937392,78,0x22f4946eaaca23c23065cfb6361d78c4d15315a6fe765512cc284b46fcf234d9,0.21726485056470465,2,500.0,USDT
1680070060,15937394,122,0x61c7bcf3700e92f31c8e6e7dc555829ff07587315125ccbff5e1f7def00acb95,0.2182173474338815,2,50000.0,USDT
1680070080,15937401,256,0x68257d4fc13685132d08304080621c618a16029aa4d10dd33e16a64d02e7ff15,0.022605336655955682,2,600.0,USDC
1680070090,15937405,187,0xfb30bd79e8dc89eafc73bf65c7043310dbd20aaa79c951cc2c15f5b2f193358a,0.017350476146947888,2,818000000000000000000,0x0000000000085d4780B73119b644AE5ecd22b376
1680070090,15937406,117,0x994102e72ebfcc46768a293c12467b8742f911cb0f210b5a0a74180aade97476,0.03171712293197927,2,62000000000000000000000,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0
1680070120,15937420,123,0x5a0d98340a1ace59679539fffa479fc34b724386c670c16a48c46a35905d9921,0.2137781268307223,2,4000.0,USDT
1680070120,15937422,77,0x64255d0c2442ed7e6e8353d3c66c0484be7eb628145cccdd6bfee72eb07e8e96,0.03337357185167229,2,66461259565972339725860,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0
1680070130,15937426,115,0xe77940d28585076e43b76a4c86f4d6734636da2b155cce16059f73d9ca69cc15,0.2145395157954549,2,40000.0,USDT
1680070140,15937431,111,0xf8ffd6157e81d4741d258559d2f8626ce98ee1bc225da035d6c178c7a1354960,0.2945395157954549,1,3100.0,USDT
1680070150,15937437,6,0x8e86ea806da16dcf83bff58b1e3ebbdd3c68b7f4b4541a48b4fc9849f96389cc,0.011487944172707529,2,70.0,WBTC
1680070150,15937438,88,0x5d909a8b661a5bb6a83268615738dc870b0adaf14d7ca03fa4a05f4670ab4e81,0.21516979009389137,2,30000.0,USDT
1680070180,15937450,12,0x9f3be0fb14dab588d127b77736a8c58fd4c2d55b5920586e8bd8c820866c293b,0.011505264421177722,2,5.0,WBTC
1680070180,15937450,131,0xbf3b43eabbd4e2ded4d121b4718334cf0da577afda61488fce3de007e8d8972d,0.2166247372699786,2,76435.647825,USDT
1680070180,15937451,6,0xef315efbd716e9e46c9edb01280178c71e74257e2a8313a22dc13aa32fbba118,0.022653280640305817,2,4500000.0,USDC
1680070190,15937454,74,0x30a69af67a3a4b045bed2e21d57722f2283361e71521f9e845b836085719b249,0.034277055152367245,2,36250000000000000000000,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0
1680070210,15937462,67,0xc486f1c75eda1b36058c57b95854dc14cf0b9ca4b0166720c2e81e793fb708cb,0.022662980357078064,2,200000.0,USDC
1680070210,15937465,124,0x400191d9e7ef7ed1576a5c84684efdb18baf4d3b1f7ba1930a7935445b879b3a,0.011505114532791579,2,0.05,WBTC
1680070260,15937489,73,0x177481c38800b13de08dd5b981e11fabb26bde3ad9f8258b79ca58e42e8dd64d,0.022654563995185676,2,2325.0,USDC
1680070350,15937528,109,0x41380536460fcae5048106d8d1239f0830c6e96f992a16251673f94fedd54656,0.10298264754845882,2,3000.0,USDT
1680070380,15937543,147,0xbb2973446baa6213b0fc61a7ca2773b8d298703006fa4f97285c8413e9dc4974,0.019896266267876342,2,2000000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2
1680070410,15937554,113,0x07b934eb7128e8ec0edfc5229c2a87f8d55c6a58df5bc9265e50960a24dad85f,0.10296019700356279,2,500.0,USDT
1680070460,15937573,82,0x5750f92975e228befdb8427dc7cf0ef323ec7ba3d074d88ba1bee1a8fc265b01,0.18296019700356278,1,2200.0,USDT
1680070490,15937585,152,0x620c25d8b0ae77879a3fc945812904ec95e77512daa2eb4009a2103dcdb2d3d6,0.027227336748017972,2,7000000000000000000000,DAI
1680070560,15937614,38,0x2130217d37036d5b227f1155f5ee01f3a11fdc8cc2457d8a921768a6c3157b9c,0.24559370533398636,2,7500000.0,USDT
1680070610,15937633,136,0xeceb267bd70e52f44c83fcb7878ef25596f403facbd1f7417b815a4fdbfb05dd,0.022168773147366733,2,1650.0,USDC
1680070610,15937634,66,0x62b92bc400a01021cbe9369f69efaf33da5c1842bf9d0027913aa7d45a672e36,0.027288391466148136,2,210000000000000000000000,DAI
1680070620,15937638,121,0x52e500ce0f6908b2e873fb89027eae245366183a3d459cdd3b5585928f46e633,0.022176212692824538,2,161250.0,USDC
1680070660,15937651,106,0x909e47c0d898a3176dc2006ca3f112fb140207e0ffe1f87cb3a801167a43e807,0.01752824567689464,2,49881165436424000076469,0x0000000000085d4780B73119b644AE5ecd22b376
1680070690,15937667,89,0x2d332fbdbf0ad115c36aaf9decaf46275166617901ead2388657d5a0d53ea790,0.022190571770308424,2,600.0,USDC
1680070750,15937684,86,0x623d6715b18658562732deff591a35f5e8e4d2ac1b2a814345cbd82606b92d24,0.022186436279179496,2,11626.107317,USDC
1680070780,15937696,78,0xef2cff45cfa216d2bdef7e714026226054b845d05a17eef9825f56f3715d1303,0.23083619804093977,2,7500000.0,USDT
1680070850,15937716,93,0xae129fae73175eddc6aa897b00a11e268e47753a78de9094c3dc51b072407623,0.017709408736942163,2,50839412707412569022409,0x0000000000085d4780B73119b644AE5ecd22b376
1680070940,15937749,219,0x26f032a85f06d1b9bab7a8f9e7a4d161f09fd11f25dd43d06c0af59a90a40cfb,0.02731178156216533,2,33500000000000000000000,DAI
1680070970,15937759,74,0x91e01834add41749dcbfef559354261629f4440b62199773c53aebb7b4cffdef,0.2312457753718173,2,25000.0,USDT
1680071090,15937805,178,0xff9625a8ebe17e763849961950cddb1009c133656be29bd68a74c88f8b9df90c,0.22973044243392388,2,5000.0,USDT
1680071110,15937810,67,0x9b3ff365c09f04cfedeb80cd1bcfde42156416f4a7b76204c312585befa18328,0.022161841245635246,2,7000.0,USDC
1680071170,15937840,262,0x2169c084bc7020e3fc94f9f385a810143ee1b03ce58b12d6b3ab03fc28935cad,0.3097701490324121,1,800000.0,USDT
1680071220,15937863,26,0x75695a71ea55f997c3ba1a0dd0873adf7ae1ec9bba9b1ce54dbb6872ba3071f6,0.02225435862360481,2,4500000.0,USDC
1680071230,15937871,59,0x692c5cd2abff9d4d29a88151f6d50d37d632630251ea49c5b789aad4863338ac,0.015692364775988014,2,220117096943858485777,0x514910771AF9Ca656af840dff83E8264EcF986CA
1680071250,15937879,104,0x7f3670fc65383f3b14a3371a7e851d72ebe7f503474b06041cbecda1c149f7e5,0.12794126711953469,1,200000.0,USDT
1680071320,15937909,70,0xf38762ad46548f5584c5b859219cfc30f347cda89f9e6933cb90a67a7506c90d,0.02202591282789431,2,10.0,USDC
1680071400,15937946,101,0x83e73b3388c806d901b093a8b88bbc75e1d2598d03481b92ea88611084163929,0.02202595006369246,2,4990.0,USDC
1680071520,15937995,128,0x375b2622a213ff7e7203c45515c63f69891a3b86881cbff8bd6b827024d6d152,0.022001008783855417,2,10000.0,USDC
1680071520,15937997,99,0x2e424996d1aee254efcfe2ed56280b71ac92a8affc385dd5d5365a6af3963e9c,0.022001054614734946,2,1000.0,USDC
1680071530,15937999,121,0xc971ccce18bc2519dd68f5aa8d72d017531e87e9cb78f1d1234a1ec269945fc3,0.11997397264131343,1,450000.0,USDT
1680075670,15938011,124,0x6c9e9c8980ee3bce4c6f311729304d703447a59e7b5627744aa3e99ffe2ebd5f,0.022001375430874732,2,7000.0,USDC
1680075710,15938021,82,0x376cac2c0a193915a8d3ac81c5f9c8a1a4fe03608809f3bdc1aaa1780f8a0b40,0.020269041632393705,2,15000000000000000000,0x9f8F72aA9304c8B593d555F12eF6589cC3A579A2
1680075740,15938034,79,0x8ac70f2cbc8c50660f9dc3a2199a3781004f41bd04fe666fc118539ed0be448f,0.039338755618400896,2,200000.0,USDT
1680075790,15938051,29,0x8be40c69b1aabc764acd29109481dfc6eb89a39fb8260583452e20852fbd83b4,0.22575999919167988,2,900000000000000000000000,0x853d955aCEf822Db058eb8505911ED77F175b99e
1680075820,15938067,23,0xba97c0e64fe3f93d8f23205249445569722551e384a8b3e60bcaced7ebb42218,0.035009666206598185,2,900000000000000000000000,0x57Ab1ec28D129707052df4dF418D58a2D46d5f51
1680075900,15938101,66,0x602678116755ad7deceb86ad116da3d7af660e6e5ebb761c5407fbf5b254ec11,0.023690667393805237,2,100000000000000000000000,0x4Fabb145d64652a948d72533023f6E7A623C7C53
1680075930,15938112,68,0x882b4264843b344123a366b91f965663c9984e86cadd2743c17611e6f00f9443,0.11935537553847017,1,4000.0,USDT
1680075960,15938124,68,0x556b36b349115b62c47595655c73ca0f3b4ef415e7c70a91d117e7464489680c,0.02215572943174607,2,4500000.0,USDC
1680075970,15938127,24,0x80bf94311b99a9a522c5570afa6dc17d4b739c2448b68847fdb551d4193a2436,0.023982662231466858,2,40000000.0,USDC
1680076000,15938140,104,0x818946529d6fc95f04fedaa6ddf6dd06497e688bac874f66f873da07884287b8,0.038711489111699984,2,1250.0,USDT
1680076060,15938163,37,0x01ce14c68374aa81b674df5b92eeb51bd791590969f6a884e70a58712a64a700,0.02588003013915027,2,43000000.0,USDC
1680076060,15938163,85,0xbcc87e772f2d45ca25f324b7c909171193278198c0636c672641c540607d9432,0.03868834205394934,2,1250.0,USDT
1680076320,15938214,65,0x4887a7b2306a079c94348f54e57fb5bae59034fed9914f9b13652b88e1ad9d3a,0.11933326131015269,1,1500.0,USDT
1680076320,15938215,119,0xa4007dc75acec0bfe035ace2908863f72ed0ffd36b825246121b890b4ac55f52,0.0274013224596702,2,625000000000000000000,DAI
1680076420,15938243,51,0x8727efb33a49c776e3cf29b85674597a1098d6a4ff65ded3aa67de66795d3d59,0.025887220440727277,2,40000.0,USDC
1680076740,15938344,401,0x6c4d2fd6c90bb8509b5f4ba37bc53d29c7c8b8f5c53297f4934fac818a6219c8,0.02059296045345551,2,100000000000000000000,0x9f8F72aA9304c8B593d555F12eF6589cC3A579A2
1680076810,15938372,145,0x1ee494fdaf495dad346526de3c2761cadbe10e41b030be58d395dbe07ce68058,0.05121559859172219,2,15000000000000000000000,0xD533a949740bb3306d119CC777fa900bA034cd52
1680076970,15938414,98,0x7c4396c6f9a8b06ce5ce03b23a9cd9874764607aeaebae679b78473af827e2f7,0.03860490739855165,2,100000.0,USDT
1680077150,15938480,110,0xbc1ddb85c34de0b212b5ced0aa1bcd9f0d56f83d0f6e7c5dcb23f5b32aee42d8,0.02573771545525316,2,30000.0,USDC
1680077170,15938487,110,0x0fb0d7db02cb281f0f6f5263495ae2bc7f224098c84e72d4a10cc043bbfe7f42,0.03862695023917588,2,126882.0,USDT
1680077180,15938495,114,0xd1e1947e0b61823eadbbaa11f9dac7d73af5677c90435c7cedccc7f5c775a3de,0.11930575129862073,1,840.0,USDT
1680077220,15938513,61,0x5c9513b62e808971f0a6588764772a7af983d0f753724b1ba1257dfe3ca8337a,0.0257384044586501,2,14700.0,USDC
1680077290,15938547,65,0x863b2d8cfa48db45f2a56df7ef7bf29c59b6beb71423cc4d27be90bbe0455b07,0.025732277998031333,2,7000.0,USDC
1680077300,15938551,141,0x6cc467e1b10adc40cc1894a601e64fd0b3281534bccc2cefe9413a1e0399a669,0.013002266324269582,2,30000000000000,0xD46bA6D942050d489DBd938a2C909A5d5039A161
1680077310,15938557,186,0xa8ab6bd1d5aa01a584eb2202e133c121c79ca4f3ff1741098c6087b217c1157f,0.11943308286655228,1,205000.0,USDT
1680077330,15938562,79,0x2d39a02cc7b936d8a4adc78bede3e8da4c732b427ac70b41a73c67348d359086,0.02571616254743161,2,7000.0,USDC
1680077390,15938588,150,0xe84327064def77445ebd932d279e99d09af275c7ddd263ed73b7a45e8b1bccd3,0.025713912961163935,2,100000.0,USDC
1680077390,15938589,88,0xa5804c77ca01ed7a647778611e1ba0d14d1952d10d629bb0bf96632069d0b7fd,0.11944753731886464,1,125000.0,USDT
1680077390,15938590,174,0x85581d7418fb60ca9e1f938c712148406de6237b3cfdc2b07abb8216c0d5fa94,0.025572865347538987,2,80000.0,USDC
1680077440,15938609,138,0x284d6292602255425c152645d42f1708e83b3f76507bf1edbdcd333ee60bee08,0.025376359432575987,2,15000.0,USDC
1680077460,15938618,128,0x8c8d01dd025438fd40155771198fa45745821b646158fa5263dc688fe809ad59,0.11886966399412673,1,500000.0,USDT
1680077480,15938632,155,0xabf2db55183575fd677c092eb5fe2ce1bc5741b3d69a1673284edf6b79c4c37c,0.02536114642256166,2,3000.0,USDC
1680077500,15938642,52,0xc826382fee622f28bdf1188d39f9f662f6e249baf124e21330fe87c22e17606c,0.027358244732977186,2,500000000000000000000,DAI
1680077620,15938697,299,0x1d8fab40d185414edb2cd0ad941897eafed2a6214faca9441802349472abf463,0.025307756448729395,2,200000.0,USDC
1680080100,15938759,221,0x2e8bc7c01d84fb174c78353effc868ddc53a651eb353b480c67975c2a3bfce33,0.019353414921529425,2,187900000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2
1680080100,15938759,398,0xd639f377af62456c138684655eff9cbe38f2667e18319a852a5a32de8751a695,0.025179549421277595,2,30.0,USDC
1680080140,15938771,85,0xf5ec6a58ca087af8d316500287c4e4f5758d484b05b70b62ffa7df55a1acad51,0.03769797694080834,2,15000.0,USDT
1680080190,15938787,67,0x3668a0977c7a213e2b1a4d2c9d360591bc605d39d8f00ea2e0efdabce6fe01ce,0.01185680612799869,2,0.015,WBTC
1680080230,15938802,75,0xdd37f9be896f8a82584033dd1546fa50c412ce1e4f370b4178171117ce0fafae,0.11884898847040418,1,7000000.0,USDT
1680080250,15938807,288,0xe82823294e5689f4a2743f3c08d23efaa49763d728f04b003bfe591c310ebb0b,0.023667906063013854,2,500000000000000000000,0x4Fabb145d64652a948d72533023f6E7A623C7C53
1680080310,15938821,131,0x7e868bc55ffef216ef475032474d0352c520b9d677c5ca84492615b185257f4b,0.027351325954198043,2,1000000000000000000000,DAI
1680080580,15938897,93,0x3fa7a0e8a01cb47cfb653cb037491122fde70420fbef83f36333409ed46b2cd6,0.11679518544278508,1,164600000000000000000000,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0
1680080760,15938974,85,0x5eb011d2112ac3d42a363d82aad1236769f7e70ff97593499479025f6a41f537,0.027375655625915728,2,17000000000000000000000,DAI
1680080800,15938993,197,0x63b6e8aacfea3e164a988fcf1c167b461b8dcb660b07a5f2c709bb9b938f6462,0.07191846436879164,2,1500000.0,USDT
1680080810,15938998,88,0xa1fa0c2114474ca87b980abb1ad73d9d6a28e42249be1748fb943a566dd66d63,0.08451563214923004,2,650000.0,USDT
1680080870,15939026,72,0x02067111436ef9e771832c34b2d2c94eeb162bc1fe726ac90f675dfe08b6f99e,0.16352657938749932,1,250000.0,USDT
1680080880,15939027,117,0x26ea2d6903b6a94942abf59fbffa7e996f92ed625101bf0060e42338fb8ff2c8,0.11472299139755673,2,1360000.0,USDT
1680080980,15939074,126,0xed0dc370e9b2c02b0c5cec207e993a346e0370ff9f56634402415a12bae6a473,0.19045613047213714,1,170000.0,USDT
1680080990,15939078,138,0x06655cfdc85da6b7569d2f94a24e8a06a2f870eba60926c1a5f35b85808befab,0.13669103701595253,2,1185000.0,USDT
1680081000,15939082,128,0x27c9abadb03bd62fa92df0137290b54541cbb15912d34c43f46f30d749f80a81,0.15071051288758666,2,1000000.0,USDT
1680081030,15939093,85,0x55bcea3a89a709aa7f775ece387fcd10b353b78763a275783bca50d33aa5bf53,0.01774155817449392,2,200000000000000000000,0x0000000000085d4780B73119b644AE5ecd22b376
1680081050,15939106,113,0x08f99fe02f4a89b77fee0930a02bf3a3135b976fef4cf82459ffedf623fd41f0,0.14868445402586208,2,1030000.0,USDT
1680081100,15939127,96,0xaba9a3868a7ecbc059343b567af1fc3db3b48fefc9f75ed5ad7ad9bdb3948621,0.15170654064268738,2,200000.0,USDT
1680081100,15939129,59,0xefb4e7e2e3e43c364d3f8f7a481f9c1e231171a20eae17a1cd465f348d27df36,0.02486395196885189,2,4000000.0,USDC
1680081140,15939144,121,0xcbf4d7e181c9b8d041806dd7f817001c995253036d9b159e90ef2fb45c15319f,0.16757009858875938,2,895000.0,USDT
1680081170,15939159,152,0x3c31333d4b86fbb2c288065e8b45d2ddb0a61684bc84fc977b8ad0cecd6837b8,0.0247937078712761,2,6000.0,USDC
1680081180,15939165,46,0xee264b9fe5d25baf5920ec16d1ab193bfb3744ba30c715a82109add655b828d0,0.21428412258592583,2,750000.0,USDT
1680081190,15939168,62,0x3c454393edd07fc9304915193e359cd28484b732f44d2378696bb0297ab91f8e,0.22983448923713612,2,800000.0,USDT
1680081200,15939170,85,0xf8ea3b63c33c742d0b74feec6e5f858a5b4b74067715a8a7d2be4baaf38fa0de,0.2463567161306178,2,850000.0,USDT
1680081230,15939186,105,0x1b46aa681cc63bfeefa85b0822de3d045dab4ce4adb2e4a98d94645c252b70f7,0.2598771749300772,2,748000.0,USDT
1680081250,15939196,96,0xa9ed309b92cf83409de406c230c3f64d2a783a828cb4383784435c6c2251bf15,0.25422696185342847,2,24811.641211,USDT
1680081270,15939202,96,0x43ff2b67c6497c7d999b4464279e8949dd26423be7f83437f38d47922c10cb14,0.26990741495011766,2,1000000.0,USDT
1680081280,15939207,29,0x774551e00b5d0fa4d679c0ba19d7d56e7cac5922c356f6340369073566722426,0.6362990758637143,2,18885984.977058,USDT
1680081290,15939211,113,0x92e206d25e367bdc151f47a98bac9eb868180553ffdc7d7b465759e447f512ed,0.10236661869497835,1,10000.0,USDC
1680081310,15939219,103,0x742125cb61468b1e1f3a375525862f161c6135d59b756300cbcc3d6729f1e195,0.25995645861034317,2,655000.0,USDT
1680081360,15939241,113,0xc9446253245d6605019a2fd01b8c5cfaa62b90c20da57717a481c628e86193e1,0.026475352378550965,2,40000000.0,USDC
1680081440,15939281,93,0x48507b6bc4e8193b61304b9b355af9a1ee3d0abdab1c4c4eb8a0d7fea6ae68eb,0.28574983132844256,2,180000.0,USDT
1680081480,15939299,93,0xf0eee0c1a90cf61d8287bc24718fc188ac3b0ac080a109ecfd3d994c67fe3ff5,0.2951503719784144,2,266221.569372,USDT
1680081490,15939307,60,0x71a4445ab15102a5924824516bda2d954888f5176dd56b8498625144921111c0,0.37515037197841444,1,130000.0,USDT
1680081500,15939312,80,0x11b8c04dbc193e02068f99453f9c21c12d9ccaa24c2f903330c755fc8eb3e010,0.023838991345135733,2,26000000000000000000000,0x4Fabb145d64652a948d72533023f6E7A623C7C53
1680081520,15939319,156,0x5cc709bccb9dc92a525c788451b9355d758d0e4fd4c438c9609f5b60db088e3f,0.37768182852172727,1,175000.0,USDT
1680081530,15939328,41,0xc394925315d30bbe256d73fccc59af8cbfbc77313ba3c1554aafa68db8154cf8,0.6366168342854939,2,17312560.390042,USDT
1680081550,15939336,66,0x8b4abd34811708ded80d91a34145e6763bfb8b99ac1614a262e0d792eebc6aa0,0.026602821262942677,2,4000000.0,USDC
1680081560,15939339,45,0x497113420dad2c90ba43cd8d4fece449da3cf611a1172e39805ff2efc96d5c49,0.37859776908980286,1,4342254.185754,USDT
1680081590,15939357,9,0x2d3feeb6efc96be593c099711f96e4045ef060fa1d770052e552e997d2f4b690,0.2999508349539108,2,100000.0,USDT
1680081620,15939369,112,0x1111ef076d5944f8fa08dfb8f0885592ef18366276af8e7572294c7962dc1a73,0.027782845580420268,2,300000000000000000000000,DAI
1680081630,15939371,147,0x3c4311d0af33a1156fa49813bbceecb97292029f9c9e93b91e58745fe88d5b8c,0.310975293176217,2,14500.0,USDT
1680081640,15939377,19,0x05269ac99811a8ef6dea206f98190114336e9427aeaf5cb102303d5eaec54bc6,0.32093076287526767,2,500000.0,USDT
1680081660,15939383,12,0x5a529d89d6dc61ee25e6d6d6219b78e375a7c9c0ebffbb9411a5892c88eae632,0.3324997640444865,2,500000.0,USDT
1680081690,15939397,51,0x9b9f87f694640fb87596fde7ce412b04ec4ba8d07ce9eec8eb63d7034f2f83de,0.3211311481662603,2,350000.0,USDT
1680081710,15939404,113,0x01d5d21b1be8a9645550c68898034213798b1d3ea1e1693ef5635e33047bfdaf,0.32805309135743066,2,358000.0,USDT
1680081710,15939405,79,0x3bd9f7883d5d9efffcd399dc234a68b111f4377797fbc4fcd04c9b7ab2248fde,0.3282857936323886,2,12000.0,USDT
1680081710,15939407,6,0x926675f862b757e6f4f2114f7f8a49bfec1a00a64276983254ff8e4826799ded,0.3767581433696481,2,2500000.0,USDT
1680081730,15939415,96,0x11a3cb1c5caad88398a4cb1d8806daa68223c588374bc561d44abd026ff1af4d,0.378981697878274,2,120000.0,USDT
1680081740,15939423,15,0x8219a0bac9674947c4cc3cdc5067f4890930cf253eb93c6cb6bc05c07ec9cd70,0.38208413563160454,2,160000.0,USDT
